Ticker,Company,CIK,Sector,CatalystType,CatalystDate,CatalystPrimaryLink,CatalystEvidencePrimaryLinks,CatalystEvidenceSecondaryLinks,HasDilutionFlag,DilutionForms,DilutionLinks,DilutionNotes,RunwayCash,RunwayQuarterlyBurn,RunwayQuarters,RunwayNotes,LatestForm,FiledAt,FilingURL,FilingsSummary,FilingURLsAll,FDA_EventType,FDA_Date,FDA_URL,FDA_URLsAll,FDA_Summary
ABEO,Abeona Therapeutics Inc.,0000318306,Healthcare,Corporate event / guidance / financing,2025-08-14,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023716/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225020227/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225017460/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225011452/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225010516/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225010514/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225009564/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225006584/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225006548/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225003411/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225010981/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225010978/form10-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225001051/forms-8.htm; https://www.sec.gov/Archives/edgar/data/318306/000149315224051060/0001493152-24-051060.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224045338/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224044862/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224042775/ex99-1.htm,,TRUE,S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225001051/forms-8.htm,Recent dilution-related filings: S-8,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-08-14,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm,"2025-08-14 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023716/form10-q.htm | nan
2024-10-21 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293124000083/exhibit991mrcc-9x30x24earn.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000067/mrcc-20251030.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000064/mrcc-20250910.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000060/mrcc-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000055/mrcc-ex991xq2earningsrelea.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000110465925075721/tm2522963d1_ex2-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000051/mrcc-20250808.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000110465925075224/tm2522884d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000049/mrcc-20250617.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000043/mrcc-20250603.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000041/mrcc-q22025dividendannounc.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000039/mrcc-20250507xex991xq1earn.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000027/mrccdef14a-4212025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000024/mrcc-20250418.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000019/ex991-monroecapitalxwendel.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000016/mrcc-20250303xex991xq4earn.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000013/mrcc-20241231.htm; https://www.sec.gov/Archives/edgar/data/1512931/000151293125000008/0001512931-25-000008.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293125000004/exhibit991mrcc-12x31x24ear.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293124000106/mrccproxydef14a2024special.htm; https://www.sec.gov/Archives/edgar/data/1512931/000151293124000098/0001512931-24-000098.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293124000095/mrcc-q42024dividendannounc.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293124000092/mrcc-20241112xex991xq3earn.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293124000085/exhibit991-monroecapitalwe.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1512931/000151293124000083/exhibit991mrcc-9x30x24earn.htm,,,,,
MURA,Mural Oncology plc,0001971543,Healthcare,Corporate event / guidance / financing,2025-10-24,https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525250044/d228748d8k.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525250044/d228748d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525183796/d947368dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025101637/mura-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525172182/d69057d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525139898/d944159d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025071364/mura-20250331.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025058963/mura-20250428.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525080765/d940480d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525061872/d936530d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525052013/d939908dex11.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525052008/d938070d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037150/mura-20250311.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037138/mura-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037129/mura-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025003774/mura-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312524257195/d889776ds3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017024125926/mura-ex99_1.htm,,TRUE,424B5; S-8; S-3,https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525052008/d938070d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037150/mura-20250311.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312524257195/d889776ds3.htm,"Recent dilution-related filings: 424B5, S-8, S-3",,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-10-24,https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525250044/d228748d8k.htm,"2025-10-24 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525250044/d228748d8k.htm | nan
2025-08-20 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525183796/d947368dex991.htm | nan
2025-08-04 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025101637/mura-20250630.htm | nan
2025-08-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525172182/d69057d8k.htm | nan
2025-06-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525139898/d944159d8k.htm | nan
2025-05-14 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025071364/mura-20250331.htm | nan
2025-04-28 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025058963/mura-20250428.htm | nan
2025-04-15 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525080765/d940480d8k.htm | nan
2025-03-25 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525061872/d936530d8k.htm | nan
2025-03-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525052013/d939908dex11.htm | nan
2025-03-11 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525052008/d938070d424b5.htm | nan
2025-03-11 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037150/mura-20250311.htm | nan
2025-03-11 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037138/mura-20241231.htm | nan
2025-03-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037129/mura-ex99_1.htm | nan
2025-01-10 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025003774/mura-ex99_1.htm | nan
2024-11-13 | S-3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312524257195/d889776ds3.htm | nan
2024-11-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017024125926/mura-ex99_1.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525250044/d228748d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525183796/d947368dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025101637/mura-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525172182/d69057d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525139898/d944159d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025071364/mura-20250331.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025058963/mura-20250428.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525080765/d940480d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525061872/d936530d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525052013/d939908dex11.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312525052008/d938070d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037150/mura-20250311.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037138/mura-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025037129/mura-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017025003774/mura-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000119312524257195/d889776ds3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1971543/000095017024125926/mura-ex99_1.htm,,,,,
MX,Magnachip Semiconductor Corporation,0001325702,Technology,Corporate event / guidance / financing,2025-11-03,https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525262639/d36904dex991.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525262639/d36904dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525230199/d22017d8ka.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525198733/d873929d8ka.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525177958/d49163d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525173550/d913307d10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525170547/d914404dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525148979/d841443d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525125874/d920609d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525118848/d40334d8ka.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525117840/d921022d10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525117802/d898123dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525107531/d926180d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525103977/d920126ddef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525075096/d894699dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525054851/d920621d10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525054810/d932398d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525052457/d877446dex991.htm; https://www.sec.gov/Archives/edgar/data/1325702/000119312524282046/0001193125-24-282046.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312524247606/d904804dex991.htm,,FALSE,,,,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-03,https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525262639/d36904dex991.htm,"2025-11-03 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525262639/d36904dex991.htm | nan
2025-10-03 | 8-K/A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525230199/d22017d8ka.htm | nan
2025-09-09 | 8-K/A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525198733/d873929d8ka.htm | nan
2025-08-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525177958/d49163d8k.htm | nan
2025-08-05 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525173550/d913307d10q.htm | nan
2025-07-31 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525170547/d914404dex991.htm | nan
2025-06-26 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525148979/d841443d8k.htm | nan
2025-05-23 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525125874/d920609d8k.htm | nan
2025-05-13 | 8-K/A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525118848/d40334d8ka.htm | nan
2025-05-12 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525117840/d921022d10q.htm | nan
2025-05-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525117802/d898123dex991.htm | nan
2025-04-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525107531/d926180d8k.htm | nan
2025-04-29 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525103977/d920126ddef14a.htm | nan
2025-04-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525075096/d894699dex991.htm | nan
2025-03-14 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525054851/d920621d10k.htm | nan
2025-03-14 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525054810/d932398d8k.htm | nan
2025-03-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525052457/d877446dex991.htm | nan
2024-12-19 | 8-K | https://www.sec.gov/Archives/edgar/data/1325702/000119312524282046/0001193125-24-282046.txt | nan
2024-10-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312524247606/d904804dex991.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525262639/d36904dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525230199/d22017d8ka.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525198733/d873929d8ka.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525177958/d49163d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525173550/d913307d10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525170547/d914404dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525148979/d841443d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525125874/d920609d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525118848/d40334d8ka.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525117840/d921022d10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525117802/d898123dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525107531/d926180d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525103977/d920126ddef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525075096/d894699dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525054851/d920621d10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525054810/d932398d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312525052457/d877446dex991.htm; https://www.sec.gov/Archives/edgar/data/1325702/000119312524282046/0001193125-24-282046.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1325702/000119312524247606/d904804dex991.htm,,,,,
MXCT,"MaxCyte, Inc.",0001287098,Healthcare,Corporate event / guidance / financing,2025-09-22,https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925092162/mxct-20250922x8k.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925092162/mxct-20250922x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925083112/tm2524224d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025011056/mxct-20250811x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025010554/mxct-20250630x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025010523/mxct-20250806xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025008856/mxct-20250625x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025008730/mxct-20250618x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025006739/mxct-20250507xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925040269/tm252518-4_def14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025002721/mxct-20241231x10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025002708/mxct-20250311xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025000526/mxct-20250130xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025000151/mxct-20250113xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024016493/mxct-20241222xex10d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024016085/mxct-20241204xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024014641/mxct-20241106xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024013318/mxct-20241014xex99d1.htm,,TRUE,S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925083112/tm2524224d1_s8.htm,Recent dilution-related filings: S-8,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-09-22,https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925092162/mxct-20250922x8k.htm,"2025-09-22 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925092162/mxct-20250922x8k.htm | nan
2025-08-26 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925083112/tm2524224d1_s8.htm | nan
2025-08-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025011056/mxct-20250811x8k.htm | nan
2025-08-06 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025010554/mxct-20250630x10q.htm | nan
2025-08-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025010523/mxct-20250806xex99d1.htm | nan
2025-06-25 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025008856/mxct-20250625x8k.htm | nan
2025-06-18 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025008730/mxct-20250618x8k.htm | nan
2025-05-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025006739/mxct-20250507xex99d1.htm | nan
2025-04-28 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925040269/tm252518-4_def14a.htm | nan
2025-03-11 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025002721/mxct-20241231x10k.htm | nan
2025-03-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025002708/mxct-20250311xex99d1.htm | nan
2025-01-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025000526/mxct-20250130xex99d1.htm | nan
2025-01-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025000151/mxct-20250113xex99d1.htm | nan
2024-12-27 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024016493/mxct-20241222xex10d1.htm | nan
2024-12-09 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024016085/mxct-20241204xex99d1.htm | nan
2024-11-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024014641/mxct-20241106xex99d1.htm | nan
2024-10-15 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024013318/mxct-20241014xex99d1.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925092162/mxct-20250922x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925083112/tm2524224d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025011056/mxct-20250811x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025010554/mxct-20250630x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025010523/mxct-20250806xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025008856/mxct-20250625x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025008730/mxct-20250618x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025006739/mxct-20250507xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000110465925040269/tm252518-4_def14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025002721/mxct-20241231x10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025002708/mxct-20250311xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025000526/mxct-20250130xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837025000151/mxct-20250113xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024016493/mxct-20241222xex10d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024016085/mxct-20241204xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024014641/mxct-20241106xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1287098/000155837024013318/mxct-20241014xex99d1.htm,,,,,
NAMM,Namib Minerals Ordinary Shares,0002026514,Basic Materials,TBD,2025-10-24,https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025101843/ea0256584-02.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025101843/ea0256584-02.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025097848/ea0260873-6k_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025094709/ea0252009-s8_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025093380/ea025667702-6k_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025093377/ea025667701ex99-1_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025066380/ea0246233-04.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025053289/ea0244923-20f_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025051823/ea024485401ex99-1_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025051171/ea0240864-8a12b_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025039205/ea024060703-424b3_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025034386/ea0211661-24.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025024279/ea0211661-19.htm,,TRUE,424B3; S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025101843/ea0256584-02.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025094709/ea0252009-s8_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025066380/ea0246233-04.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025039205/ea024060703-424b3_namib.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025034386/ea0211661-24.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025024279/ea0211661-19.htm,"Recent dilution-related filings: 424B3, S-8",,,,TODO: parse 10-Q/10-K to compute runway,424B3,2025-10-24,https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025101843/ea0256584-02.htm,"2025-10-24 | 424B3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025101843/ea0256584-02.htm | nan
2025-10-09 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025097848/ea0260873-6k_namib.htm | nan
2025-10-01 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/2026514/000121390025094709/ea0252009-s8_namib.htm | nan
